x-axis,1,2,F1
second,Volt,Ampere,Watt
+241.67500E-03,+321.85930374E+00,-1.32663315E+00,-439.36157227E+00
+241.70000E-03,+335.42714331E+00,-1.32663315E+00,-434.09919743E+00
+241.72500E-03,+329.64824867E+00,-1.30778893E+00,-437.10327148E+00
+241.75000E-03,+335.92965582E+00,-1.28643215E+00,-434.81445314E+00
+241.77500E-03,+337.68844986E+00,-1.28517587E+00,-434.17358398E+00
+241.80000E-03,+345.72865105E+00,-1.24623114E+00,-430.36270147E+00
+241.82500E-03,+349.49749538E+00,-1.24623114E+00,-430.63354492E+00
+241.85000E-03,+353.76885223E+00,-1.20603014E+00,-432.82318119E+00
+241.87500E-03,+353.76885223E+00,-1.20603014E+00,-426.42211914E+00
+241.90000E-03,+361.80905342E+00,-1.16582913E+00,-426.42211914E+00
+241.92500E-03,+361.80905342E+00,-1.16582913E+00,-416.60690311E+00
+241.95000E-03,+369.84925461E+00,-1.15703516E+00,-421.60034180E+00
+241.97500E-03,+369.84925461E+00,-1.12562813E+00,-416.10717773E+00
+242.00000E-03,+369.84925461E+00,-1.09673366E+00,-416.10717773E+00
+242.02500E-03,+377.88945580E+00,-1.08542712E+00,-425.14038086E+00
+242.05000E-03,+377.88945580E+00,-1.08542712E+00,-409.94262695E+00
+242.07500E-03,+385.92965698E+00,-1.04522612E+00,-418.39790348E+00
+242.10000E-03,+385.92965698E+00,-1.04522612E+00,-403.16772461E+00
+242.12500E-03,+385.92965698E+00,-1.02386934E+00,-403.16772461E+00
+242.15000E-03,+393.96985817E+00,-1.00502511E+00,-411.59057617E+00
+242.17500E-03,+394.22111443E+00,-1.00502511E+00,-395.72143555E+00
+242.20000E-03,+402.01005936E+00,-993.71858E-03,-403.83911133E+00
+242.22500E-03,+405.77890369E+00,-964.82411E-03,-387.66479492E+00
+242.25000E-03,+410.05026054E+00,-933.41708E-03,-387.66479492E+00
+242.27500E-03,+410.05026054E+00,-924.62311E-03,-379.45175165E+00
+242.30000E-03,+418.09046173E+00,-924.62311E-03,-378.93676758E+00
+242.32500E-03,+418.09046173E+00,-903.26632E-03,-386.38305664E+00
+242.35000E-03,+424.37186888E+00,-884.42210E-03,-382.71141046E+00
+242.37500E-03,+426.13066292E+00,-884.42210E-03,-376.67846680E+00
+242.40000E-03,+431.90955755E+00,-844.22110E-03,-376.67846680E+00
+242.42500E-03,+426.13066292E+00,-844.22110E-03,-359.58862305E+00
+242.45000E-03,+434.17086411E+00,-812.81406E-03,-366.36352539E+00
+242.47500E-03,+442.21106529E+00,-804.02009E-03,-365.81802375E+00
+242.50000E-03,+442.21106529E+00,-804.02009E-03,-355.37719727E+00
+242.52500E-03,+450.25126648E+00,-782.66331E-03,-355.37719727E+00
+242.55000E-03,+450.25126648E+00,-763.81909E-03,-337.61596680E+00
+242.57500E-03,+458.04021141E+00,-763.81909E-03,-343.71948242E+00
+242.60000E-03,+450.25126648E+00,-723.61808E-03,-330.73425286E+00
+242.62500E-03,+458.29146767E+00,-723.61808E-03,-328.73344419E+00
+242.65000E-03,+464.57287481E+00,-723.61808E-03,-331.45141602E+00
+242.67500E-03,+466.08041260E+00,-684.67336E-03,-313.59481804E+00
+242.70000E-03,+460.55277422E+00,-683.41708E-03,-313.01879883E+00
+242.72500E-03,+466.33166885E+00,-643.21607E-03,-318.51196289E+00
+242.75000E-03,+468.09046289E+00,-643.21607E-03,-315.54794306E+00
+242.77500E-03,+474.37187004E+00,-643.21607E-03,-299.93629454E+00
+242.80000E-03,+474.37187004E+00,-603.01507E-03,-304.96215820E+00
+242.82500E-03,+478.64322689E+00,-603.01507E-03,-294.84558113E+00
+242.85000E-03,+480.65327719E+00,-562.81406E-03,-285.91918945E+00
+242.87500E-03,+482.41207123E+00,-562.81406E-03,-285.91918945E+00
+242.90000E-03,+482.41207123E+00,-562.81406E-03,-268.10264586E+00
+242.92500E-03,+482.41207123E+00,-541.45728E-03,-271.39282227E+00
+242.95000E-03,+488.69347837E+00,-522.61306E-03,-267.14706413E+00
+242.97500E-03,+490.45227242E+00,-522.61306E-03,-256.19506836E+00
+243.00000E-03,+490.45227242E+00,-511.30653E-03,-256.19506836E+00
+243.02500E-03,+490.45227242E+00,-482.41206E-03,-256.19506836E+00
+243.05000E-03,+490.45227242E+00,-482.41206E-03,-236.48071289E+00
+243.07500E-03,+498.49247360E+00,-482.41206E-03,-236.60087584E+00
+243.10000E-03,+498.49247360E+00,-442.21105E-03,-237.56217955E+00
+243.12500E-03,+498.49247360E+00,-442.21105E-03,-230.94177238E+00
+243.15000E-03,+498.49247360E+00,-442.21105E-03,-220.30639648E+00
+243.17500E-03,+506.28141853E+00,-402.01005E-03,-200.91247551E+00
+243.20000E-03,+506.53267479E+00,-402.01005E-03,-200.28686523E+00
+243.22500E-03,+506.53267479E+00,-402.01005E-03,-200.28686523E+00
+243.25000E-03,+506.53267479E+00,-393.21608E-03,-203.52172852E+00
+243.27500E-03,+506.53267479E+00,-361.80904E-03,-183.10546876E+00
+243.30000E-03,+506.53267479E+00,-361.80904E-03,-182.37304689E+00
+243.32500E-03,+510.30151913E+00,-321.60804E-03,-183.19702148E+00
+243.35000E-03,+506.53267479E+00,-321.60804E-03,-162.81127930E+00
+243.37500E-03,+514.57287598E+00,-321.60804E-03,-162.81127930E+00
+243.40000E-03,+520.35177061E+00,-310.30150E-03,-165.37475586E+00
+243.42500E-03,+514.57287598E+00,-281.40703E-03,-142.48657227E+00
+243.45000E-03,+514.57287598E+00,-272.61306E-03,-144.74487305E+00
+243.47500E-03,+522.36182091E+00,-242.46231E-03,-144.74487305E+00
+243.50000E-03,+522.61307716E+00,-241.20603E-03,-131.27708428E+00
+243.52500E-03,+522.61307716E+00,-241.20603E-03,-124.96948243E+00
+243.55000E-03,+522.61307716E+00,-241.20603E-03,-124.05395508E+00
+243.57500E-03,+522.61307716E+00,-201.00502E-03,-125.35095223E+00
+243.60000E-03,+530.65327835E+00,-201.00502E-03,-110.91613761E+00
+243.62500E-03,+526.38192150E+00,-179.64824E-03,-105.01098633E+00
+243.65000E-03,+530.65327835E+00,-192.21105E-03,-105.01098633E+00
+243.67500E-03,+530.65327835E+00,-160.80402E-03,-84.72061148E+00
+243.70000E-03,+530.65327835E+00,-160.80402E-03,-85.29663086E+00
+243.72500E-03,+534.92463520E+00,-141.95980E-03,-85.29663086E+00
+243.75000E-03,+530.65327835E+00,-120.60301E-03,-63.99536133E+00
+243.77500E-03,+538.69347954E+00,-120.60301E-03,-63.99536133E+00
+243.80000E-03,+532.91458490E+00,-120.60301E-03,-63.99536133E+00
+243.82500E-03,+542.96483639E+00,-99.24623E-03,-64.91088867E+00
+243.85000E-03,+538.69347954E+00,-80.40201E-03,-43.15757751E+00
+243.87500E-03,+538.69347954E+00,-80.40201E-03,-43.30444336E+00
+243.90000E-03,+538.69347954E+00,-69.09548E-03,-43.30444336E+00
+243.92500E-03,+538.69347954E+00,-40.20100E-03,-43.30444336E+00
+243.95000E-03,+544.97488668E+00,-40.20100E-03,-21.63696289E+00
+243.97500E-03,+538.94473579E+00,-38.94472E-03,-21.63696289E+00
+244.00000E-03,+546.73368073E+00,-40.20100E-03,-21.63696289E+00
+244.02500E-03,+546.73368073E+00,+0.0E+00,-21.94213867E+00
+244.05000E-03,+546.73368073E+00,+0.0E+00,+30.51758E-03
+244.07500E-03,+546.73368073E+00,+0.0E+00,+30.51758E-03
+244.10000E-03,+552.51257536E+00,+11.30653E-03,+6.19316092E+00
+244.12500E-03,+542.96483639E+00,+40.20100E-03,+11.67106620E+00
+244.15000E-03,+553.01508787E+00,+40.20100E-03,+4.82368478E+00
+244.17500E-03,+546.73368073E+00,+40.20100E-03,+21.94213867E+00
+244.20000E-03,+546.73368073E+00,+80.40201E-03,+21.94213867E+00
+244.22500E-03,+546.73368073E+00,+61.55779E-03,+33.61511222E+00
+244.25000E-03,+546.73368073E+00,+111.80904E-03,+43.91479492E+00
+244.27500E-03,+546.73368073E+00,+120.60301E-03,+43.91479492E+00
+244.30000E-03,+546.73368073E+00,+91.70854E-03,+43.91479492E+00
+244.32500E-03,+546.73368073E+00,+120.60301E-03,+65.88745117E+00
+244.35000E-03,+546.73368073E+00,+120.60301E-03,+65.88745117E+00
+244.37500E-03,+546.73368073E+00,+159.54774E-03,+65.88745117E+00
+244.40000E-03,+552.51257536E+00,+160.80402E-03,+65.88745117E+00
+244.42500E-03,+551.00503757E+00,+160.80402E-03,+76.18713388E+00
+244.45000E-03,+553.01508787E+00,+160.80402E-03,+87.86010742E+00
+244.47500E-03,+546.73368073E+00,+160.80402E-03,+87.86010742E+00
+244.50000E-03,+540.95478609E+00,+201.00502E-03,+86.93885803E+00
+244.52500E-03,+546.73368073E+00,+201.00502E-03,+98.15979013E+00
+244.55000E-03,+546.73368073E+00,+201.00502E-03,+108.59298707E+00
+244.57500E-03,+546.73368073E+00,+239.94975E-03,+108.29544067E+00
+244.60000E-03,+546.73368073E+00,+229.89950E-03,+109.83276367E+00
+244.62500E-03,+546.73368073E+00,+241.20603E-03,+121.50573721E+00
+244.65000E-03,+544.97488668E+00,+241.20603E-03,+129.85229492E+00
+244.67500E-03,+546.73368073E+00,+241.20603E-03,+129.91333007E+00
+244.70000E-03,+546.73368073E+00,+281.40703E-03,+129.85229492E+00
+244.72500E-03,+546.73368073E+00,+281.40703E-03,+142.10510263E+00
+244.75000E-03,+546.73368073E+00,+281.40703E-03,+152.01377870E+00
+244.77500E-03,+546.73368073E+00,+281.40703E-03,+153.77807617E+00
+244.80000E-03,+546.73368073E+00,+292.71356E-03,+152.15492248E+00
+244.82500E-03,+542.46232388E+00,+321.60804E-03,+174.38888551E+00
+244.85000E-03,+546.73368073E+00,+321.60804E-03,+173.18725586E+00
+244.87500E-03,+546.73368073E+00,+360.55276E-03,+173.18725586E+00
+244.90000E-03,+540.95478609E+00,+321.60804E-03,+173.90823363E+00
+244.92500E-03,+546.73368073E+00,+361.80904E-03,+183.31527719E+00
+244.95000E-03,+546.73368073E+00,+361.80904E-03,+195.43457032E+00
+244.97500E-03,+546.73368073E+00,+363.06532E-03,+194.88525389E+00
+245.00000E-03,+546.73368073E+00,+402.01005E-03,+194.79370117E+00
+245.02500E-03,+542.96483638E+00,+380.65326E-03,+206.46667491E+00
+245.05000E-03,+546.73368073E+00,+402.01005E-03,+216.46118164E+00
+245.07500E-03,+546.73368073E+00,+403.26633E-03,+216.46118164E+00
+245.10000E-03,+546.73368073E+00,+413.31658E-03,+222.53799429E+00
+245.12500E-03,+542.46232388E+00,+442.21105E-03,+238.06762695E+00
+245.15000E-03,+546.73368073E+00,+442.21105E-03,+238.06762695E+00
+245.17500E-03,+538.94473579E+00,+442.21105E-03,+238.06762695E+00
+245.20000E-03,+540.95478609E+00,+482.41206E-03,+239.08042906E+00
+245.22500E-03,+538.69347954E+00,+482.41206E-03,+259.73510742E+00
+245.25000E-03,+540.45227358E+00,+482.41206E-03,+259.73510742E+00
+245.27500E-03,+538.69347954E+00,+522.61306E-03,+259.73510742E+00
+245.30000E-03,+538.69347954E+00,+522.61306E-03,+265.82908621E+00
+245.32500E-03,+546.73368073E+00,+541.45728E-03,+281.40258789E+00
+245.35000E-03,+540.45227358E+00,+554.02009E-03,+281.40258789E+00
+245.37500E-03,+538.69347954E+00,+562.81406E-03,+303.00903320E+00
+245.40000E-03,+538.69347954E+00,+562.81406E-03,+301.73873903E+00
+245.42500E-03,+538.69347954E+00,+584.17085E-03,+298.49243164E+00
+245.45000E-03,+538.69347954E+00,+603.01507E-03,+298.49243164E+00
+245.47500E-03,+538.69347954E+00,+603.01507E-03,+319.18716440E+00
+245.50000E-03,+530.65327835E+00,+603.01507E-03,+319.85473633E+00
+245.52500E-03,+534.42212269E+00,+643.21607E-03,+319.85473633E+00
+245.55000E-03,+530.65327835E+00,+643.21607E-03,+318.78662107E+00
+245.57500E-03,+522.86433342E+00,+643.21607E-03,+335.96801758E+00
+245.60000E-03,+530.65327835E+00,+683.41708E-03,+335.96801758E+00
+245.62500E-03,+522.61307716E+00,+683.41708E-03,+347.12219229E+00
+245.65000E-03,+522.61307716E+00,+683.41708E-03,+356.96411133E+00
+245.67500E-03,+522.61307716E+00,+723.61808E-03,+356.79244997E+00
+245.70000E-03,+522.61307716E+00,+694.72361E-03,+351.47094727E+00
+245.72500E-03,+514.57287598E+00,+723.61808E-03,+372.16186523E+00
+245.75000E-03,+514.57287598E+00,+755.02512E-03,+372.16186523E+00
+245.77500E-03,+514.57287598E+00,+763.81909E-03,+392.20619211E+00
+245.80000E-03,+514.57287598E+00,+763.81909E-03,+386.68823242E+00
+245.82500E-03,+506.53267479E+00,+763.81909E-03,+386.68823242E+00
+245.85000E-03,+508.29146883E+00,+804.02009E-03,+386.68823242E+00
+245.87500E-03,+506.53267479E+00,+804.02009E-03,+387.32528678E+00
+245.90000E-03,+506.53267479E+00,+815.32662E-03,+402.42385861E+00
+245.92500E-03,+498.49247360E+00,+844.22110E-03,+400.60424805E+00
+245.95000E-03,+504.77388075E+00,+844.22110E-03,+420.62377930E+00
+245.97500E-03,+498.49247360E+00,+844.22110E-03,+420.62377930E+00
+246.00000E-03,+498.49247360E+00,+884.42210E-03,+415.75431821E+00
+246.02500E-03,+498.49247360E+00,+884.42210E-03,+424.32212821E+00
+246.05000E-03,+490.45227242E+00,+915.82914E-03,+433.56323242E+00
+246.07500E-03,+490.45227242E+00,+924.62311E-03,+434.17930594E+00
+246.10000E-03,+490.45227242E+00,+924.62311E-03,+453.27758789E+00
+246.12500E-03,+486.68342807E+00,+924.62311E-03,+445.83129883E+00
+246.15000E-03,+490.45227242E+00,+964.82411E-03,+445.83129883E+00
+246.17500E-03,+482.41207123E+00,+964.82411E-03,+465.17944336E+00
+246.20000E-03,+478.89448314E+00,+976.13064E-03,+465.17944336E+00
+246.22500E-03,+482.41207123E+00,+1.00502511E+00,+461.54594418E+00
+246.25000E-03,+476.13066409E+00,+1.01381908E+00,+476.53198242E+00
+246.27500E-03,+482.16081498E+00,+1.04396984E+00,+476.53198242E+00
+246.30000E-03,+474.37187004E+00,+1.04522612E+00,+495.57495117E+00
+246.32500E-03,+466.33166885E+00,+1.04522612E+00,+487.15209961E+00
+246.35000E-03,+472.61307600E+00,+1.08542712E+00,+501.79100028E+00
+246.37500E-03,+474.12061379E+00,+1.08542712E+00,+505.88989258E+00
+246.40000E-03,+466.33166885E+00,+1.12562813E+00,+505.88989258E+00
+246.42500E-03,+462.06031201E+00,+1.12562813E+00,+515.59448242E+00
+246.45000E-03,+460.05026171E+00,+1.16582913E+00,+515.59448242E+00
+246.47500E-03,+466.08041260E+00,+1.16582913E+00,+533.16879285E+00
+246.50000E-03,+456.03016112E+00,+1.16582913E+00,+524.62768555E+00
+246.52500E-03,+458.29146767E+00,+1.16582913E+00,+524.62768555E+00
+246.55000E-03,+456.53267362E+00,+1.20603014E+00,+542.75512695E+00
+246.57500E-03,+450.25126648E+00,+1.24623114E+00,+560.25695809E+00
+246.60000E-03,+450.25126648E+00,+1.24623114E+00,+558.00628667E+00
+246.62500E-03,+445.97990963E+00,+1.24623114E+00,+550.81176758E+00
+246.65000E-03,+448.49247243E+00,+1.28643215E+00,+564.68772880E+00
+246.67500E-03,+442.21106529E+00,+1.28643215E+00,+558.58039851E+00
+246.70000E-03,+439.94975874E+00,+1.29773868E+00,+558.25805664E+00
+246.72500E-03,+434.17086411E+00,+1.34798994E+00,+575.71411133E+00
+246.75000E-03,+434.17086411E+00,+1.36683416E+00,+575.71411133E+00
+246.77500E-03,+434.17086411E+00,+1.36683416E+00,+582.46612544E+00
+246.80000E-03,+434.17086411E+00,+1.37814069E+00,+582.12280273E+00
+246.82500E-03,+430.40201976E+00,+1.40703516E+00,+590.16227730E+00
+246.85000E-03,+426.13066292E+00,+1.40703516E+00,+596.80366511E+00
+246.87500E-03,+418.34171798E+00,+1.44723617E+00,+587.98217773E+00
+246.90000E-03,+423.86935637E+00,+1.45854270E+00,+604.76684570E+00
+246.92500E-03,+418.09046173E+00,+1.46859295E+00,+604.76684570E+00
+246.95000E-03,+418.09046173E+00,+1.49623114E+00,+609.58862305E+00
+246.97500E-03,+410.05026054E+00,+1.48869345E+00,+609.58862305E+00
+247.00000E-03,+410.05026054E+00,+1.52763817E+00,+626.06811523E+00
+247.02500E-03,+410.05026054E+00,+1.56783918E+00,+619.55070501E+00
+247.05000E-03,+410.05026054E+00,+1.56783918E+00,+629.97436523E+00
+247.07500E-03,+402.26131561E+00,+1.56909546E+00,+629.97436523E+00
+247.10000E-03,+402.01005936E+00,+1.60804018E+00,+636.83128351E+00
+247.12500E-03,+398.24121501E+00,+1.64824119E+00,+633.20922852E+00
+247.15000E-03,+393.96985817E+00,+1.64824119E+00,+649.01733398E+00
+247.17500E-03,+393.96985817E+00,+1.68718591E+00,+635.77270508E+00
+247.20000E-03,+399.74875281E+00,+1.68844219E+00,+661.01455695E+00
+247.22500E-03,+390.20101383E+00,+1.72864320E+00,+651.27563477E+00
+247.25000E-03,+385.92965698E+00,+1.72864320E+00,+652.92358398E+00
+247.27500E-03,+385.92965698E+00,+1.76884420E+00,+652.92358398E+00
+247.30000E-03,+377.88945580E+00,+1.76884420E+00,+668.06030273E+00
+247.32500E-03,+377.88945580E+00,+1.76884420E+00,+668.06030273E+00
+247.35000E-03,+369.84925461E+00,+1.80904521E+00,+668.73168945E+00
+247.37500E-03,+369.84925461E+00,+1.84798993E+00,+668.73168945E+00
+247.40000E-03,+369.84925461E+00,+1.84924621E+00,+683.56323242E+00
+247.42500E-03,+369.84925461E+00,+1.88944722E+00,+691.33186333E+00
+247.45000E-03,+369.84925461E+00,+1.88944722E+00,+683.25805664E+00
+247.47500E-03,+361.55779717E+00,+1.92964822E+00,+668.50471490E+00
+247.50000E-03,+359.54774687E+00,+1.95854269E+00,+682.28149414E+00
+247.52500E-03,+357.53769658E+00,+1.96984923E+00,+674.04556281E+00
+247.55000E-03,+353.76885223E+00,+2.00125626E+00,+680.69458008E+00
+247.57500E-03,+345.72865105E+00,+2.00879395E+00,+680.69458008E+00
+247.60000E-03,+345.72865105E+00,+2.05025123E+00,+678.43627930E+00
+247.62500E-03,+337.68844986E+00,+2.05025123E+00,+691.98608398E+00
+247.65000E-03,+337.68844986E+00,+2.09045224E+00,+675.50659180E+00
+247.67500E-03,+329.89950492E+00,+2.09045224E+00,+688.75122070E+00
+247.70000E-03,+327.38694213E+00,+2.13065324E+00,+681.26678473E+00
+247.72500E-03,+321.60804749E+00,+2.13065324E+00,+675.79460152E+00
+247.75000E-03,+321.60804749E+00,+2.17085425E+00,+667.75512695E+00
+247.77500E-03,+313.56784630E+00,+2.17085425E+00,+662.93334961E+00
+247.80000E-03,+305.52764511E+00,+2.21105525E+00,+662.93334961E+00
+247.82500E-03,+297.48744392E+00,+2.21105525E+00,+657.44018555E+00
+247.85000E-03,+297.48744392E+00,+2.25125626E+00,+665.43769828E+00
+247.87500E-03,+289.44724274E+00,+2.29020098E+00,+651.27563477E+00
+247.90000E-03,+281.40704155E+00,+2.29145726E+00,+644.50073242E+00
+247.92500E-03,+277.13568471E+00,+2.31281405E+00,+634.70840463E+00
+247.95000E-03,+279.64824750E+00,+2.33165827E+00,+637.05444336E+00
+247.97500E-03,+273.11558411E+00,+2.37060299E+00,+628.66401677E+00
+248.00000E-03,+265.32663918E+00,+2.40075374E+00,+609.95483398E+00
+248.02500E-03,+257.28643799E+00,+2.41206028E+00,+620.26977539E+00
+248.05000E-03,+249.24623680E+00,+2.42085425E+00,+600.86059570E+00
+248.07500E-03,+257.03518174E+00,+2.45226128E+00,+610.93139648E+00
+248.10000E-03,+249.24623680E+00,+2.45226128E+00,+591.21704102E+00
+248.12500E-03,+236.93467877E+00,+2.49246228E+00,+580.84106445E+00
+248.15000E-03,+234.92462847E+00,+2.53266329E+00,+590.24047852E+00
+248.17500E-03,+233.16583443E+00,+2.57286429E+00,+569.85473633E+00
+248.20000E-03,+225.12563324E+00,+2.57286429E+00,+578.94897461E+00
+248.22500E-03,+220.85427640E+00,+2.61306530E+00,+558.25805664E+00
+248.25000E-03,+217.08543205E+00,+2.61306530E+00,+566.98608398E+00
+248.27500E-03,+216.83417580E+00,+2.65326630E+00,+554.09049992E+00
+248.30000E-03,+209.04523087E+00,+2.65326630E+00,+554.35180664E+00
+248.32500E-03,+205.27638652E+00,+2.69346731E+00,+552.61802663E+00
+248.35000E-03,+201.00502968E+00,+2.72487434E+00,+541.10717773E+00
+248.37500E-03,+200.75377343E+00,+2.77261304E+00,+527.25219727E+00
+248.40000E-03,+192.96482849E+00,+2.77386932E+00,+535.00366211E+00
+248.42500E-03,+188.69347165E+00,+2.79522610E+00,+512.66479492E+00
+248.45000E-03,+186.68342135E+00,+2.81407032E+00,+520.11108398E+00
+248.47500E-03,+184.92462730E+00,+2.85427133E+00,+504.38690189E+00
+248.50000E-03,+176.88442612E+00,+2.89447233E+00,+504.60815430E+00
+248.52500E-03,+176.88442612E+00,+2.89447233E+00,+488.43383789E+00
+248.55000E-03,+170.60301898E+00,+2.93467334E+00,+489.92919925E+00
+248.57500E-03,+168.59296868E+00,+2.93467334E+00,+471.64916992E+00
+248.60000E-03,+160.80402374E+00,+2.97487434E+00,+478.11889648E+00
+248.62500E-03,+157.03517940E+00,+3.01507534E+00,+457.08274844E+00
+248.65000E-03,+152.76382256E+00,+3.02386931E+00,+455.05714405E+00
+248.67500E-03,+152.51256631E+00,+3.05527635E+00,+441.92504883E+00
+248.70000E-03,+138.94472673E+00,+3.09547735E+00,+424.28970325E+00
+248.72500E-03,+140.45226453E+00,+3.11432157E+00,+422.88208008E+00
+248.75000E-03,+130.40201304E+00,+3.13567836E+00,+402.03285215E+00
+248.77500E-03,+128.39196274E+00,+3.17587936E+00,+402.37998974E+00
+248.80000E-03,+122.86432435E+00,+3.18718590E+00,+382.84301758E+00
+248.82500E-03,+120.60301781E+00,+3.21608037E+00,+373.44551072E+00
+248.85000E-03,+114.32161067E+00,+3.21608037E+00,+361.84692383E+00
+248.87500E-03,+104.77387168E+00,+3.21733665E+00,+336.09962461E+00
+248.90000E-03,+104.52261543E+00,+3.25628137E+00,+313.99536133E+00
+248.92500E-03,+96.48241425E+00,+3.27763816E+00,+313.99536133E+00
+248.95000E-03,+96.48241425E+00,+3.29648238E+00,+291.41235352E+00
+248.97500E-03,+88.44221306E+00,+3.33668338E+00,+264.92309570E+00
+249.00000E-03,+80.40201187E+00,+3.33668338E+00,+268.15795898E+00
+249.02500E-03,+76.13065503E+00,+3.33668338E+00,+241.30249023E+00
+249.05000E-03,+72.36181068E+00,+3.37688439E+00,+241.30249023E+00
+249.07500E-03,+64.32160950E+00,+3.37688439E+00,+217.07153320E+00
+249.10000E-03,+64.32160950E+00,+3.37688439E+00,+189.97192383E+00
+249.12500E-03,+56.28140831E+00,+3.37688439E+00,+189.97192383E+00
+249.15000E-03,+48.24120712E+00,+3.41708539E+00,+164.33715819E+00
+249.17500E-03,+48.24120712E+00,+3.41708539E+00,+163.90609754E+00
+249.20000E-03,+40.20100594E+00,+3.41708539E+00,+137.29858398E+00
+249.22500E-03,+40.20100594E+00,+3.43592961E+00,+124.42398058E+00
+249.25000E-03,+32.16080475E+00,+3.45728640E+00,+109.83276367E+00
+249.27500E-03,+31.90954850E+00,+3.45728640E+00,+83.34350586E+00
+249.30000E-03,+24.12060356E+00,+3.45728640E+00,+74.64218153E+00
+249.32500E-03,+16.08040237E+00,+3.43592961E+00,+55.21583557E+00
+249.35000E-03,+16.08040237E+00,+3.45728640E+00,+48.97308337E+00
+249.37500E-03,+8.29145744E+00,+3.45728640E+00,+27.43530273E+00
+249.40000E-03,+5.77889464E+00,+3.45728640E+00,+30.51758E-03
+249.42500E-03,+0.0E+00,+3.45728640E+00,+30.51758E-03
+249.45000E-03,-8.04020119E+00,+3.45728640E+00,-27.43530273E+00
+249.47500E-03,-8.04020119E+00,+3.41834167E+00,-27.43530273E+00
+249.50000E-03,-8.04020119E+00,+3.41708539E+00,-54.90112305E+00
+249.52500E-03,-16.08040237E+00,+3.41708539E+00,-54.90112305E+00
+249.55000E-03,-16.08040237E+00,+3.41708539E+00,-81.60400391E+00
+249.57500E-03,-16.08040237E+00,+3.41708539E+00,-81.39038086E+00
+249.60000E-03,-24.12060356E+00,+3.37688439E+00,-100.91209425E+00
+249.62500E-03,-24.12060356E+00,+3.37688439E+00,-108.55102539E+00
+249.65000E-03,-32.16080475E+00,+3.37688439E+00,-107.26928711E+00
+249.67500E-03,-32.16080475E+00,+3.33668338E+00,-108.10661303E+00
+249.70000E-03,-40.20100594E+00,+3.33668338E+00,-133.61740113E+00
+249.72500E-03,-40.20100594E+00,+3.29648238E+00,-144.89364637E+00
+249.75000E-03,-41.95979998E+00,+3.28768841E+00,-158.53881835E+00
+249.77500E-03,-47.98995087E+00,+3.25628137E+00,-157.01293945E+00
+249.80000E-03,-50.50251367E+00,+3.25628137E+00,-183.19702148E+00
+249.82500E-03,-52.01005147E+00,+3.23492459E+00,-180.93872070E+00
+249.85000E-03,-56.28140831E+00,+3.22487434E+00,-186.58638013E+00
+249.87500E-03,-64.32160950E+00,+3.17713564E+00,-204.19311523E+00
+249.90000E-03,-64.32160950E+00,+3.16457283E+00,-208.65821826E+00
+249.92500E-03,-68.59296634E+00,+3.13567836E+00,-226.77612305E+00
+249.95000E-03,-72.36181068E+00,+3.09547735E+00,-223.90747070E+00
+249.97500E-03,-72.11055444E+00,+3.09547735E+00,-247.97248852E+00
+250.00000E-03,-78.14070533E+00,+3.06658288E+00,-245.51391602E+00
+250.02500E-03,-80.40201187E+00,+3.05527635E+00,-243.79539491E+00
+250.05000E-03,-80.40201187E+00,+3.01507534E+00,-266.51000977E+00
+250.07500E-03,-88.44221306E+00,+2.97487434E+00,-262.96997070E+00
+250.10000E-03,-88.44221306E+00,+2.97487434E+00,-282.98950195E+00
+250.12500E-03,-100.25125859E+00,+2.93467334E+00,-281.18705748E+00
+250.15000E-03,-98.24120829E+00,+2.89447233E+00,-302.39868164E+00
+250.17500E-03,-104.52261543E+00,+2.85552761E+00,-298.18725586E+00
+250.20000E-03,-106.78392198E+00,+2.84296479E+00,-316.61987305E+00
+250.22500E-03,-112.56281662E+00,+2.81407032E+00,-312.10327148E+00
+250.25000E-03,-112.56281662E+00,+2.77386932E+00,-334.38110352E+00
+250.27500E-03,-120.85427405E+00,+2.73366831E+00,-329.49829102E+00
+250.30000E-03,-120.60301781E+00,+2.69346731E+00,-346.34399414E+00
+250.32500E-03,-124.37186215E+00,+2.67211052E+00,-351.14097606E+00
+250.35000E-03,-134.92462613E+00,+2.62185927E+00,-356.96411133E+00
+250.37500E-03,-136.68342018E+00,+2.61306530E+00,-377.30407725E+00
+250.40000E-03,-136.68342018E+00,+2.57286429E+00,-372.16186523E+00
+250.42500E-03,-148.49246571E+00,+2.55150751E+00,-375.89073191E+00
+250.45000E-03,-151.00502851E+00,+2.53266329E+00,-381.91986087E+00
+250.47500E-03,-152.76382256E+00,+2.49246228E+00,-380.58471680E+00
+250.50000E-03,-158.54271720E+00,+2.45226128E+00,-392.31491092E+00
+250.52500E-03,-156.53266690E+00,+2.41206028E+00,-387.66479492E+00
+250.55000E-03,-160.80402374E+00,+2.37185927E+00,-400.23803711E+00
+250.57500E-03,-168.84422493E+00,+2.37185927E+00,-394.04869070E+00
+250.60000E-03,-168.84422493E+00,+2.34296480E+00,-407.11212155E+00
+250.62500E-03,-176.88442612E+00,+2.29145726E+00,-405.12084961E+00
+250.65000E-03,-176.88442612E+00,+2.25125626E+00,-416.10717773E+00
+250.67500E-03,-184.92462730E+00,+2.21105525E+00,-408.66088867E+00
+250.70000E-03,-187.18593385E+00,+2.21105525E+00,-420.85075375E+00
